timestep,value_estimate,cumulative_reward
1075,0.09387587755918503,
1076,0.09039869159460068,
1077,0.08734804391860962,
1078,0.08409810066223145,
1079,0.08119073510169983,
1080,0.07874641567468643,
1081,0.0764474868774414,
1082,0.07410229742527008,
1083,0.07196648418903351,
1084,0.07050521671772003,
1085,0.06910908222198486,
1086,0.06786767393350601,
1087,0.06733962148427963,
1088,0.06702876091003418,
1089,0.06691450625658035,
1090,0.0667874813079834,
1091,0.06717174500226974,
1092,0.06786331534385681,
1093,0.0685611441731453,
1094,0.06998072564601898,
1095,0.07156112790107727,
1096,0.07365015149116516,
1097,0.07636521756649017,
1098,0.07925708591938019,
1099,0.08216416835784912,
1100,0.08540494740009308,
1101,0.08861583471298218,
1102,0.0919555053114891,
1103,0.09541653096675873,
1104,0.09867653250694275,
1105,0.10193724930286407,
1106,0.10526485741138458,
1107,0.10829944908618927,
1108,0.11161011457443237,
1109,0.11498654633760452,
1110,0.11854635179042816,
1111,0.12235762923955917,
1112,0.12629497051239014,
1113,0.13041260838508606,
1114,0.13421842455863953,
1115,0.13767419755458832,
1116,0.14125962555408478,
1117,0.14458847045898438,
1118,0.14798995852470398,
1119,0.15141086280345917,
1120,0.15466560423374176,
1121,0.15756206214427948,
1122,0.16009005904197693,
1123,0.16201025247573853,
1124,0.16358278691768646,
1125,0.16472457349300385,
1126,0.1656169295310974,
1127,0.16614685952663422,
1128,0.16664332151412964,
1129,0.16688230633735657,
1130,0.16682912409305573,
1131,0.16671960055828094,
1132,0.16595999896526337,
1133,0.1650814414024353,
1134,0.1638268083333969,
1135,0.1621835082769394,
1136,0.160525381565094,
1137,0.1584274172782898,
1138,0.15633553266525269,
1139,0.15361396968364716,
1140,0.150661900639534,
1141,0.14759182929992676,
1142,0.14455386996269226,
1143,0.14156828820705414,
1144,0.13801434636116028,
1145,0.13396257162094116,
1146,0.1295585334300995,
1147,0.12468551099300385,
1148,0.11944769322872162,
1149,0.11380303651094437,
